oil_level_pct,temp_oil_C,temp_winding_C,voltage_A_V,voltage_B_V,voltage_C_V,current_A_A,current_B_A,current_C_A,voltage_avg_V,current_avg_A,voltage_unbal_pct,current_unbal_pct,load_pct,delta_temp_C,power_factor,resistance_pu,fault_label,fault_name
82.47,60.59,71.15,301.24,297.62,297.85,216.55,199.52,216.73,298.9,210.93,0.782,5.412,94.58,10.56,0.8081,1.025,5,Over_Voltage
36.11,71.81,105.0,241.86,244.3,237.5,180.8,191.7,207.8,241.22,193.43,1.543,7.425,69.96,33.18,0.8469,0.9258,2,Low_Oil_Level
80.04,91.65,132.54,241.53,238.55,239.37,239.07,252.89,276.84,239.81,256.26,0.715,8.028,92.17,40.89,0.8666,0.9944,1,Overheating
88.83,65.13,93.94,229.8,229.75,230.6,322.33,304.61,330.68,230.05,319.2,0.237,4.574,110.16,28.82,0.778,0.9467,6,Over_Current
82.29,93.83,128.61,206.14,138.86,188.75,3007.96,3119.03,3077.75,177.92,3068.24,21.95,1.965,817.04,34.78,0.7063,0.2947,3,Short_Circuit
86.47,64.94,117.54,238.59,231.96,220.72,361.02,349.19,337.29,230.42,349.17,4.212,3.402,120.79,52.6,0.8153,0.947,6,Over_Current
84.84,88.07,145.14,205.75,124.95,136.88,963.56,943.15,977.43,155.86,961.38,32.01,1.896,224.94,57.07,0.5939,0.1878,3,Short_Circuit
92.61,60.68,65.32,236.04,238.52,237.94,183.9,209.2,209.33,237.5,200.81,0.616,8.42,71.56,4.64,0.865,0.9656,0,Normal
86.29,49.41,61.55,241.43,239.97,237.66,210.18,203.95,191.96,239.69,202.03,0.846,4.984,72.65,12.14,0.8573,1.0253,0,Normal
88.21,55.69,74.79,235.89,240.97,237.52,194.39,189.9,190.94,238.13,191.74,1.194,1.382,68.48,19.1,0.9068,1.0506,0,Normal
89.5,66.93,72.26,268.21,275.14,273.0,188.14,224.52,191.48,272.12,201.38,1.435,11.49,82.25,5.33,0.8259,0.9913,5,Over_Voltage
40.77,76.9,87.43,238.95,239.37,235.64,196.59,187.17,198.69,237.99,194.15,0.986,3.596,69.3,10.53,0.889,0.9579,2,Low_Oil_Level
89.64,52.5,72.9,238.26,237.12,293.72,206.07,189.64,2.64,256.37,132.78,14.571,98.014,47.42,20.4,0.9169,8.2615,4,Open_Circuit
80.14,81.11,103.87,237.55,238.98,239.19,237.07,288.6,246.11,238.57,257.26,0.427,12.182,92.08,22.76,0.8462,1.0702,1,Overheating
90.82,49.75,58.74,242.42,236.1,244.97,193.7,188.58,194.64,241.16,192.31,2.1,1.937,69.58,8.99,0.8966,1.0634,0,Normal
89.07,54.44,73.17,242.96,241.11,242.25,197.57,194.3,177.35,242.11,189.74,0.41,6.528,68.91,18.72,0.8657,1.0492,0,Normal
87.53,96.32,126.47,156.65,209.4,162.16,3480.73,3390.97,3196.84,176.07,3356.18,18.931,4.748,886.84,30.15,0.6918,0.5147,3,Short_Circuit
85.93,74.1,116.38,227.39,227.57,218.41,312.79,308.92,330.56,224.46,317.43,2.693,4.138,106.81,42.28,0.8043,0.9837,6,Over_Current
42.25,74.39,73.61,238.89,244.5,237.75,197.71,218.85,193.89,240.38,203.48,1.714,7.552,73.42,-0.78,0.8325,1.0028,2,Low_Oil_Level
86.3,85.22,126.09,184.45,192.2,177.33,3577.86,3414.61,3721.92,184.66,3571.47,4.082,4.392,988.12,40.87,0.6122,0.2851,3,Short_Circuit
87.09,46.7,62.85,239.03,241.69,238.73,189.67,186.97,192.12,239.82,189.59,0.782,1.381,68.2,16.16,0.8719,1.0064,0,Normal
88.12,59.38,75.53,296.05,302.03,302.16,211.59,204.07,218.69,300.08,211.45,1.344,3.49,95.18,16.15,0.8635,1.0495,5,Over_Voltage
84.12,74.11,101.38,241.82,239.81,240.73,284.24,232.67,241.58,240.79,252.83,0.43,12.424,91.34,27.27,0.8404,0.9712,1,Overheating
89.88,75.83,113.11,161.06,196.56,188.32,2747.87,2649.51,2685.82,181.98,2694.4,11.494,1.985,734.58,37.28,0.6785,0.1788,3,Short_Circuit
87.94,90.39,105.61,202.81,133.85,126.45,2566.17,2824.75,2584.4,154.37,2658.44,31.381,6.256,612.67,15.22,0.5958,0.4133,3,Short_Circuit
80.39,99.79,104.04,241.93,241.54,245.69,274.69,289.68,267.05,243.05,277.14,1.086,4.525,101.02,4.25,0.8514,0.9822,1,Overheating
84.94,55.68,57.68,237.27,242.97,240.68,189.73,184.08,190.02,240.31,187.95,1.264,2.055,67.74,2.0,0.8857,0.9921,0,Normal
87.33,62.49,76.93,310.82,322.55,309.78,206.77,207.64,223.75,314.38,212.72,2.599,5.184,100.28,14.44,0.8355,1.0355,5,Over_Voltage
85.47,66.81,79.87,283.99,283.27,284.5,207.78,207.21,202.47,283.92,205.82,0.229,1.627,87.65,13.06,0.8894,1.0231,5,Over_Voltage
91.63,76.41,88.33,229.52,226.74,220.09,382.8,401.47,379.45,225.45,387.91,2.378,3.496,131.2,11.92,0.836,1.0091,6,Over_Current
81.96,57.55,84.78,239.66,243.14,280.13,196.1,210.03,2.07,254.31,136.07,10.153,98.479,49.32,27.23,0.883,13.7145,4,Open_Circuit
85.52,89.3,116.08,239.85,237.32,246.91,253.32,272.04,260.08,241.36,261.81,2.3,3.905,94.77,26.78,0.8865,1.0551,1,Overheating
88.32,71.26,76.7,268.51,268.98,272.14,218.81,195.71,209.42,269.88,207.98,0.839,5.902,84.19,5.44,0.824,0.9461,5,Over_Voltage
78.17,77.85,90.55,239.83,239.49,242.77,284.13,253.47,262.09,240.7,266.57,0.86,6.589,96.24,12.7,0.8959,1.0071,1,Overheating
87.56,92.65,97.29,239.08,239.03,243.17,240.0,278.33,278.83,240.42,265.72,1.141,9.681,95.85,4.65,0.8429,1.0563,1,Overheating
46.95,74.14,85.15,242.33,237.87,237.79,191.66,170.67,195.41,239.33,185.92,1.254,8.2,66.75,11.01,0.8382,1.0256,2,Low_Oil_Level
78.34,97.81,113.4,243.32,239.08,239.47,257.64,251.64,250.34,240.62,253.21,1.119,1.751,91.4,15.6,0.8599,1.0098,1,Overheating
86.19,62.89,76.81,284.34,244.99,239.11,1.77,194.13,201.99,256.15,132.63,11.006,98.668,48.18,13.91,0.8708,15.2261,4,Open_Circuit
86.45,81.54,99.0,130.8,161.84,201.23,1094.52,1143.05,1102.83,164.62,1113.47,22.238,2.657,275.04,17.46,0.7695,0.4776,3,Short_Circuit
81.92,90.44,126.26,236.82,239.63,240.57,250.86,282.56,277.23,239.0,270.22,0.915,7.163,96.91,35.82,0.843,1.0463,1,Overheating
84.69,56.78,63.89,240.11,234.65,239.4,191.48,193.53,206.1,238.05,197.04,1.428,4.601,70.36,7.12,0.8399,1.0216,0,Normal
86.45,52.68,80.03,318.03,308.54,312.75,214.21,214.48,215.09,313.1,214.59,1.574,0.23,100.78,27.35,0.8612,1.0275,5,Over_Voltage
75.99,78.61,108.36,241.61,240.03,238.69,268.67,264.84,230.89,240.11,254.8,0.625,9.384,91.8,29.76,0.8668,1.0415,1,Overheating
94.9,53.38,71.57,239.2,278.72,238.63,196.49,1.9,208.71,252.18,135.7,10.521,98.598,48.67,18.19,0.896,8.3871,4,Open_Circuit
87.4,73.09,94.3,221.24,222.04,225.96,468.12,418.4,436.68,223.08,441.07,1.291,6.134,147.57,21.21,0.8108,1.0334,6,Over_Current
89.16,76.26,92.33,225.83,225.35,225.6,316.58,289.05,320.95,225.59,308.86,0.107,6.414,104.52,16.07,0.8312,0.9621,6,Over_Current
86.54,81.75,87.4,231.46,227.97,233.13,279.62,280.11,283.04,230.85,280.93,1.249,0.754,97.28,5.65,0.8363,1.0031,6,Over_Current
88.44,51.86,62.43,233.97,237.63,238.75,197.33,196.09,195.03,236.78,196.15,1.189,0.602,69.66,10.57,0.8959,1.0266,0,Normal
85.86,62.07,69.95,321.9,318.97,321.03,201.07,203.32,218.02,320.63,207.47,0.52,5.085,99.78,7.87,0.8313,1.0584,5,Over_Voltage
86.37,55.03,73.7,239.27,270.68,240.34,208.96,1.5,194.89,250.1,135.12,8.229,98.893,48.62,18.67,0.8772,12.667,4,Open_Circuit
39.98,68.6,95.77,239.14,245.45,241.71,191.57,185.77,182.22,242.1,186.52,1.385,2.707,67.73,27.17,0.8328,0.9858,2,Low_Oil_Level
85.97,61.65,84.18,264.91,268.8,269.47,214.36,208.47,211.28,267.73,211.37,1.054,1.416,84.88,22.54,0.7972,0.9641,5,Over_Voltage
79.68,77.07,122.55,238.42,239.8,243.07,250.82,262.25,277.42,240.43,263.5,1.098,5.286,95.06,45.48,0.8246,0.9691,1,Overheating
82.55,86.05,143.87,153.3,207.27,191.13,1003.47,1006.96,1070.19,183.9,1026.87,16.64,4.218,283.54,57.83,0.7371,0.1844,3,Short_Circuit
87.36,58.63,91.37,290.33,243.57,240.38,2.4,188.26,201.81,258.09,130.82,12.491,98.167,47.53,32.75,0.8863,12.5921,4,Open_Circuit
89.34,97.28,112.07,191.76,179.76,138.16,1312.57,1296.24,1277.39,169.9,1295.4,18.677,1.39,330.6,14.79,0.7639,0.3067,3,Short_Circuit
87.13,77.35,108.6,236.75,224.39,229.61,267.81,248.23,254.46,230.25,256.83,2.824,4.273,88.76,31.25,0.8026,1.0584,6,Over_Current
92.17,83.03,112.86,178.46,180.01,122.12,3262.09,3601.49,3337.02,160.2,3400.2,23.767,5.92,818.99,29.82,0.5606,0.2723,3,Short_Circuit
86.28,57.68,68.41,238.14,242.97,278.94,183.25,197.06,2.32,253.35,127.55,10.101,98.179,46.08,10.72,0.8739,6.1391,4,Open_Circuit
81.37,82.04,136.83,177.71,141.9,169.01,2860.51,2749.28,2626.51,162.87,2745.43,12.877,4.332,671.18,54.78,0.6356,0.46,3,Short_Circuit
42.86,82.17,77.64,239.04,238.24,240.84,198.23,197.64,191.11,239.37,195.66,0.614,2.325,70.25,-4.53,0.817,0.9637,2,Low_Oil_Level
74.93,80.56,129.46,238.45,244.7,238.88,236.3,251.17,270.34,240.68,252.6,1.672,7.021,91.19,48.9,0.8931,0.9724,1,Overheating
81.44,60.44,65.34,245.83,235.07,243.0,199.14,187.67,201.36,241.3,196.06,2.582,4.28,71.0,4.9,0.8698,1.0074,0,Normal
80.05,93.48,119.83,239.01,242.37,237.6,244.17,262.98,265.97,239.66,257.7,1.13,5.254,92.65,26.34,0.8675,0.9748,1,Overheating
90.38,51.7,63.23,240.81,243.4,243.8,192.92,197.86,184.06,242.67,191.61,0.766,3.941,69.74,11.54,0.8807,0.9894,0,Normal
87.48,52.62,71.35,243.23,241.06,276.84,200.95,203.36,2.24,253.71,135.51,9.118,98.35,49.26,18.74,0.8795,11.8027,4,Open_Circuit
87.04,57.09,69.3,267.54,240.37,241.31,0.76,207.35,207.64,249.74,138.58,7.126,99.453,50.07,12.22,0.877,18.3214,4,Open_Circuit
82.83,56.88,90.24,315.51,317.88,316.75,204.47,231.89,205.59,316.71,213.99,0.381,8.368,101.67,33.36,0.8427,0.8892,5,Over_Voltage
94.72,53.88,61.65,240.76,234.44,239.58,191.33,204.03,200.0,238.26,198.45,1.604,3.589,70.91,7.77,0.8583,0.9432,0,Normal
85.66,52.51,60.32,243.69,237.72,243.19,189.14,196.02,194.85,241.53,193.34,1.578,2.171,70.04,7.81,0.875,1.0573,0,Normal
87.96,63.98,89.13,315.39,312.99,314.73,188.26,225.82,203.09,314.37,205.72,0.439,9.769,96.99,25.16,0.8114,1.0352,5,Over_Voltage
76.41,75.2,103.57,240.27,240.2,239.14,245.66,271.88,263.51,239.87,260.35,0.303,5.642,93.67,28.37,0.862,1.01,1,Overheating
84.08,61.58,72.71,314.6,305.0,307.73,206.63,230.02,211.71,309.11,216.12,1.777,6.431,100.16,11.13,0.8087,1.0307,5,Over_Voltage
86.39,53.9,79.27,263.9,243.39,242.27,1.68,186.45,200.53,249.85,129.56,5.624,98.7,47.2,25.37,0.8833,18.97,4,Open_Circuit
48.86,83.58,90.52,240.29,238.37,240.76,191.78,205.82,201.89,239.8,199.83,0.598,4.026,71.87,6.94,0.8197,0.9553,2,Low_Oil_Level
36.9,69.3,77.78,240.84,237.27,236.41,196.92,192.55,192.16,238.17,193.88,1.119,1.569,69.27,8.48,0.8434,1.0187,2,Low_Oil_Level
86.33,59.51,84.95,247.26,280.99,234.64,194.92,1.87,192.07,254.3,129.62,10.499,98.56,46.89,25.44,0.9217,20.0586,4,Open_Circuit
90.4,60.74,85.83,238.61,278.92,239.48,196.92,1.13,200.11,252.34,132.72,10.533,99.145,47.61,25.09,0.8725,7.1851,4,Open_Circuit
84.94,95.64,114.55,158.8,132.59,166.22,3141.82,3043.88,3214.0,152.53,3133.23,13.075,2.852,718.36,18.92,0.6977,0.5905,3,Short_Circuit
36.42,73.16,96.62,242.08,237.16,239.2,194.77,195.8,191.07,239.48,193.88,1.088,1.45,69.64,23.45,0.8575,1.0022,2,Low_Oil_Level
78.53,81.69,106.02,240.16,236.59,239.12,226.4,261.84,268.8,238.62,252.35,0.852,10.283,90.3,24.33,0.8391,1.0104,1,Overheating
86.58,95.73,120.2,186.68,153.88,178.92,1452.24,1588.09,1559.83,173.16,1533.39,11.132,5.292,397.28,24.47,0.7157,0.1992,3,Short_Circuit
82.01,70.84,80.19,271.57,272.03,272.93,203.24,210.88,191.58,272.18,201.9,0.277,5.111,82.42,9.35,0.7788,1.0485,5,Over_Voltage
84.62,51.19,82.99,288.38,235.27,239.33,2.29,178.46,180.56,254.33,120.44,13.39,98.101,42.93,31.8,0.8749,19.1218,4,Open_Circuit
90.78,70.7,107.11,225.97,230.31,237.83,223.36,236.09,230.45,231.37,229.97,2.794,2.874,79.83,36.41,0.8395,0.9984,6,Over_Current
82.12,66.68,86.36,322.27,322.47,322.16,220.54,218.95,214.65,322.3,218.05,0.053,1.555,105.41,19.68,0.8298,0.9716,5,Over_Voltage
89.93,54.92,76.79,285.14,237.86,239.41,2.22,186.49,200.26,254.14,129.66,12.201,98.284,46.47,21.87,0.8922,16.6296,4,Open_Circuit
92.93,54.4,84.28,237.23,241.1,293.87,190.68,201.2,1.55,257.4,131.14,14.168,98.817,47.1,29.88,0.8777,12.3615,4,Open_Circuit
82.82,53.52,51.52,240.98,234.09,244.51,204.35,203.0,205.64,239.86,204.33,2.405,0.651,73.52,-2.0,0.8778,1.0149,0,Normal
86.02,77.5,142.34,165.46,194.8,205.32,1552.42,1580.99,1647.55,188.53,1593.65,12.236,3.382,451.56,64.84,0.6724,0.1831,3,Short_Circuit
86.69,82.29,128.23,185.74,158.67,124.26,912.32,961.03,936.83,156.22,936.73,20.459,2.605,219.18,45.93,0.5594,0.2334,3,Short_Circuit
88.46,74.7,97.97,233.88,235.4,224.25,464.18,465.74,467.87,231.18,465.93,2.996,0.416,161.56,23.27,0.8019,0.9689,6,Over_Current
88.72,56.74,79.33,271.49,270.8,273.82,210.3,197.32,204.3,272.04,203.97,0.655,3.261,83.23,22.59,0.7938,1.0517,5,Over_Voltage
89.17,95.9,141.22,167.76,125.98,159.86,1320.59,1260.45,1328.37,151.2,1303.14,16.68,3.276,296.35,45.32,0.745,0.3118,3,Short_Circuit
86.81,62.89,75.57,284.88,284.34,284.04,203.86,204.84,211.18,284.42,206.62,0.161,2.203,88.15,12.68,0.8667,0.9323,5,Over_Voltage
86.18,80.45,114.51,190.42,115.63,152.14,1987.41,1953.76,2079.68,152.73,2006.95,24.677,3.624,460.37,34.06,0.6268,0.2859,3,Short_Circuit
90.87,66.98,96.64,231.62,224.95,242.91,425.95,406.11,442.24,233.16,424.77,4.18,4.393,148.72,29.66,0.8093,1.003,6,Over_Current
62.49,74.47,78.21,239.79,240.55,236.41,191.48,192.71,190.68,238.92,191.62,1.048,0.566,68.67,3.74,0.8423,1.0478,2,Low_Oil_Level
87.65,60.99,75.56,267.15,268.55,269.01,210.58,210.17,194.45,268.24,205.07,0.406,5.18,82.5,14.57,0.8021,1.0129,5,Over_Voltage
90.47,78.3,100.44,226.23,226.61,226.09,446.19,480.61,483.7,226.31,470.17,0.133,5.1,159.61,22.14,0.8369,1.023,6,Over_Current
44.35,69.07,69.1,242.41,240.56,237.7,191.38,184.84,186.59,240.22,187.61,1.052,2.013,67.61,0.03,0.8401,1.0041,2,Low_Oil_Level
93.93,53.4,75.09,267.75,261.16,263.21,206.52,212.29,212.0,264.04,210.27,1.405,1.783,83.27,21.69,0.8451,1.0942,5,Over_Voltage
88.29,86.12,116.41,206.75,149.13,200.2,1664.94,1715.01,1599.75,185.36,1659.9,19.547,3.624,460.13,30.29,0.6817,0.372,3,Short_Circuit
77.81,89.03,101.35,236.54,238.07,242.01,277.22,278.06,270.72,238.87,275.33,1.312,1.677,98.64,12.32,0.8176,0.9127,1,Overheating
89.0,56.26,68.56,239.96,240.42,237.47,207.46,199.54,185.73,239.28,197.58,0.756,5.996,70.93,12.3,0.8987,0.9247,0,Normal
83.23,80.06,113.32,238.9,242.05,240.7,223.3,260.03,262.12,240.55,248.48,0.685,10.134,89.69,33.25,0.8427,1.0277,1,Overheating
84.61,55.62,69.24,278.73,276.4,278.22,207.86,207.23,213.97,277.79,209.69,0.498,2.043,87.37,13.61,0.8052,0.9824,5,Over_Voltage
83.8,94.84,122.68,178.63,173.75,194.22,1255.5,1378.51,1258.42,182.2,1297.48,6.599,6.246,354.1,27.83,0.5886,0.2908,3,Short_Circuit
88.67,85.73,117.09,138.55,167.72,122.81,1604.39,1510.91,1522.27,143.03,1545.86,17.265,3.786,331.33,31.35,0.7007,0.415,3,Short_Circuit
38.31,64.57,97.47,243.64,240.14,239.36,188.99,192.88,181.19,241.05,187.69,1.075,3.46,67.87,32.89,0.843,1.0868,2,Low_Oil_Level
36.16,73.5,91.05,240.33,239.9,240.89,195.7,197.61,190.8,240.38,194.7,0.215,2.006,70.2,17.55,0.8155,0.9865,2,Low_Oil_Level
54.45,69.15,75.32,240.51,240.6,234.95,216.13,191.03,201.2,238.69,202.79,1.566,6.579,72.61,6.17,0.8248,1.0153,2,Low_Oil_Level
29.52,66.06,94.31,239.97,238.64,238.25,186.24,207.79,180.97,238.96,191.67,0.426,8.413,68.7,28.25,0.8085,0.9654,2,Low_Oil_Level
82.79,60.57,86.04,318.27,315.1,317.31,216.16,205.46,215.7,316.89,212.44,0.566,3.286,100.99,25.47,0.8136,0.9935,5,Over_Voltage
88.18,85.97,138.99,125.56,159.02,159.04,1908.06,1758.5,1687.12,147.87,1784.56,15.09,6.92,393.77,53.02,0.7471,0.2859,3,Short_Circuit
86.73,64.82,81.1,284.85,284.78,283.39,216.49,217.99,210.9,284.34,215.13,0.334,1.964,91.76,16.28,0.7995,1.0165,5,Over_Voltage
86.28,58.1,66.55,273.78,277.18,269.75,225.08,214.73,203.9,273.57,214.57,1.395,4.972,88.07,8.45,0.8071,1.0165,5,Over_Voltage
90.22,66.94,67.72,239.41,240.11,239.96,190.57,196.0,213.49,239.83,200.02,0.173,6.736,71.96,0.78,0.8964,0.9795,0,Normal
92.98,54.94,65.57,238.02,240.67,269.45,174.65,197.95,2.02,249.38,124.87,8.048,98.382,44.88,10.63,0.8359,11.2538,4,Open_Circuit
85.93,80.95,84.39,232.18,233.78,230.77,261.46,263.54,281.46,232.24,268.82,0.66,4.703,93.63,3.45,0.8328,1.0026,6,Over_Current
84.01,90.18,101.38,239.02,239.32,238.83,245.37,258.55,280.37,239.06,261.43,0.112,7.246,93.74,11.2,0.8716,0.9364,1,Overheating
89.34,77.15,95.11,224.8,221.52,228.31,397.69,436.41,393.21,224.88,409.1,1.528,6.674,137.92,17.96,0.8542,0.9597,6,Over_Current
84.64,73.1,102.24,224.6,233.42,218.33,500.31,475.01,468.5,225.45,481.28,3.535,3.956,162.77,29.13,0.8277,1.0295,6,Over_Current
87.84,58.5,65.89,242.61,237.76,236.48,203.9,203.22,203.12,238.95,203.41,1.529,0.238,72.91,7.39,0.8752,1.0491,0,Normal
88.49,57.64,83.0,322.49,317.77,322.58,216.76,208.36,192.98,320.95,206.04,0.991,6.335,99.18,25.36,0.8603,1.0199,5,Over_Voltage
84.81,66.59,92.24,291.49,286.52,290.7,202.07,217.31,213.57,289.57,210.98,1.052,4.226,91.63,25.65,0.7864,1.0022,5,Over_Voltage
35.53,76.36,98.76,238.13,242.75,241.13,188.97,198.28,187.7,240.67,191.65,1.055,3.459,69.2,22.39,0.8566,0.9946,2,Low_Oil_Level
27.12,71.39,100.85,237.47,238.13,239.95,203.74,213.44,192.87,238.52,203.35,0.601,5.153,72.75,29.46,0.8158,0.9482,2,Low_Oil_Level
86.5,57.32,78.31,280.36,238.92,235.63,2.39,189.72,187.09,251.63,126.4,11.415,98.106,45.04,20.99,0.8651,14.5015,4,Open_Circuit
82.07,84.81,127.48,239.83,234.53,238.32,282.65,259.14,245.95,237.56,262.58,1.277,7.644,93.59,42.67,0.8482,0.9828,1,Overheating
83.12,76.98,108.14,237.63,236.54,241.45,254.85,288.03,245.59,238.54,262.82,1.222,9.591,93.99,31.15,0.8898,1.0504,1,Overheating
83.05,55.45,78.21,241.52,288.79,239.06,190.31,1.66,204.8,256.46,132.26,12.608,98.741,47.7,22.77,0.8511,16.1265,4,Open_Circuit
83.37,87.04,101.19,228.48,227.64,220.75,238.7,251.55,240.38,225.62,243.54,2.159,3.288,82.43,14.15,0.8259,1.0012,6,Over_Current
47.65,74.43,91.65,239.21,244.11,240.64,189.49,178.79,190.77,241.32,186.35,1.156,4.058,67.44,17.21,0.8433,0.9515,2,Low_Oil_Level
87.15,51.17,73.38,237.48,266.24,242.04,193.86,1.43,195.83,248.59,130.38,7.103,98.902,46.91,22.21,0.8781,20.9004,4,Open_Circuit
91.96,62.93,73.13,318.1,317.58,318.2,209.24,208.93,192.32,317.96,203.5,0.12,5.492,97.05,10.2,0.8726,1.0895,5,Over_Voltage
90.71,52.54,78.07,291.15,245.26,240.09,1.9,191.88,167.94,258.83,120.57,12.485,98.426,43.97,25.53,0.8851,18.0067,4,Open_Circuit
85.0,61.82,74.02,238.03,278.43,241.97,194.94,2.34,202.24,252.81,133.17,10.134,98.24,48.0,12.21,0.8965,14.8752,4,Open_Circuit
90.42,94.45,142.86,207.72,171.62,153.58,3106.8,2905.78,2981.33,177.64,2997.97,16.934,3.63,800.96,48.41,0.6455,0.3334,3,Short_Circuit
87.1,56.95,72.05,239.05,238.1,239.59,192.32,192.67,200.6,238.91,195.2,0.341,2.769,69.96,15.1,0.8632,0.9533,0,Normal
84.41,51.07,87.19,236.4,239.45,285.79,202.07,192.51,2.76,253.88,132.45,12.57,97.913,47.33,36.12,0.8752,11.7637,4,Open_Circuit
85.97,68.45,103.64,224.33,224.1,218.97,475.17,464.93,504.17,222.47,481.42,1.57,4.724,160.59,35.2,0.8099,0.9375,6,Over_Current
82.17,78.78,114.01,241.56,238.82,239.07,289.28,260.11,274.24,239.82,274.54,0.728,5.367,98.78,35.23,0.8674,0.9962,1,Overheating
84.27,55.74,77.44,261.93,241.38,240.23,2.32,184.89,192.72,247.85,126.64,5.683,98.17,45.77,21.7,0.8829,15.1783,4,Open_Circuit
87.43,87.96,99.7,240.6,236.03,241.94,275.18,273.84,267.62,239.52,272.21,1.458,1.688,97.79,11.74,0.8644,1.0725,1,Overheating
85.2,56.77,65.17,239.31,240.56,240.14,215.77,197.71,188.42,240.0,200.63,0.289,7.546,72.22,8.41,0.8623,0.9658,0,Normal
82.35,99.47,118.19,148.97,194.87,182.18,3080.64,2956.43,2957.52,175.34,2998.2,15.038,2.75,786.92,18.72,0.6129,0.3645,3,Short_Circuit
87.52,78.34,117.13,170.28,190.56,189.89,905.0,886.28,937.21,183.58,909.5,7.242,3.047,250.48,38.8,0.6969,0.4334,3,Short_Circuit
83.84,64.9,100.63,222.36,226.83,230.45,426.77,395.87,399.09,226.55,407.24,1.85,4.796,138.33,35.73,0.8429,1.0306,6,Over_Current
38.59,84.82,96.15,238.72,243.04,236.68,201.15,189.55,177.3,239.48,189.33,1.485,6.354,68.03,11.33,0.7997,1.0651,2,Low_Oil_Level
84.42,58.89,77.59,286.68,281.43,283.68,207.82,192.52,199.94,283.93,200.09,0.968,3.862,85.24,18.71,0.8464,0.9729,5,Over_Voltage
89.58,72.68,80.44,289.33,291.17,287.72,192.61,227.81,191.46,289.41,203.96,0.611,11.695,88.57,7.76,0.8108,1.0279,5,Over_Voltage
92.27,73.57,107.95,231.22,219.13,235.8,483.23,433.06,516.22,228.72,477.5,4.19,9.307,164.18,34.38,0.8246,1.0786,6,Over_Current
87.99,56.02,78.14,241.18,238.97,293.19,191.63,185.72,1.72,257.78,126.36,13.737,98.642,45.55,22.12,0.9172,15.3875,4,Open_Circuit
83.09,60.85,68.92,309.19,304.03,309.1,190.65,207.06,202.92,307.44,200.21,1.11,4.775,92.31,8.07,0.8295,0.9282,5,Over_Voltage
91.09,71.05,91.71,222.05,218.32,224.93,364.34,371.24,385.03,221.77,373.54,1.553,3.077,124.28,20.66,0.8206,0.9966,6,Over_Current
87.91,75.45,88.05,235.78,224.88,228.65,302.12,292.66,306.18,229.77,300.32,2.615,2.55,103.53,12.59,0.808,1.1011,6,Over_Current
42.06,74.36,97.02,240.43,237.31,239.02,203.9,192.45,205.97,238.92,200.77,0.673,4.144,71.96,22.66,0.8125,0.8921,2,Low_Oil_Level
38.86,73.48,83.28,243.84,236.65,241.35,203.35,206.42,182.4,240.61,197.39,1.647,7.595,71.23,9.8,0.8407,1.0467,2,Low_Oil_Level
59.48,69.99,98.5,240.77,241.95,240.46,197.89,196.24,214.51,241.06,202.88,0.368,5.734,73.35,28.51,0.8151,0.9347,2,Low_Oil_Level
90.94,49.8,78.99,235.98,245.56,282.49,192.59,209.03,2.37,254.68,134.66,10.921,98.237,48.72,29.19,0.898,20.2638,4,Open_Circuit
93.29,61.13,62.99,244.07,240.48,241.21,181.27,204.34,202.25,241.92,195.95,0.888,7.491,71.08,1.86,0.8673,0.9921,0,Normal
88.11,89.49,108.76,226.64,222.96,217.58,278.0,242.08,263.15,222.39,261.08,2.163,7.278,87.12,19.27,0.8244,0.9818,6,Over_Current
83.89,69.78,97.19,231.61,219.02,232.95,330.44,334.72,323.83,227.86,329.67,3.88,1.769,112.64,27.41,0.7961,1.0458,6,Over_Current
86.72,51.69,58.4,238.67,243.76,239.22,201.29,213.91,206.22,240.55,207.14,1.334,3.27,74.76,6.71,0.908,0.942,0,Normal
81.81,54.43,69.2,239.59,237.29,239.36,195.03,204.32,195.77,238.74,198.37,0.61,2.999,71.03,14.77,0.865,0.9963,0,Normal
83.97,79.7,115.11,220.16,226.11,224.23,238.91,230.42,240.12,223.5,236.48,1.495,2.564,79.27,35.41,0.854,0.9904,6,Over_Current
84.45,87.53,118.4,161.5,202.27,208.58,863.48,849.11,945.5,190.79,886.03,15.348,6.712,254.21,30.87,0.7397,0.1185,3,Short_Circuit
82.09,56.99,83.84,236.81,239.6,288.18,183.55,193.23,2.98,254.86,126.59,13.073,97.648,45.31,26.84,0.8877,20.9562,4,Open_Circuit
85.1,91.57,138.64,180.11,190.3,140.44,2297.86,2209.81,2280.51,170.28,2262.73,17.526,2.339,577.33,47.06,0.7544,0.0269,3,Short_Circuit
82.64,79.24,127.59,240.42,237.81,238.07,279.64,261.77,264.5,238.77,268.64,0.692,4.096,96.23,48.36,0.9009,0.9264,1,Overheating
87.02,92.09,113.58,242.26,236.2,241.06,269.33,263.67,237.06,239.84,256.69,1.517,7.646,92.34,21.49,0.8334,1.0617,1,Overheating
38.97,77.89,89.51,243.66,241.2,240.58,204.09,202.98,196.4,241.82,201.16,0.764,2.363,72.97,11.62,0.8685,1.0256,2,Low_Oil_Level
81.33,48.96,69.4,285.32,237.02,241.89,2.26,196.72,200.77,254.74,133.25,12.004,98.307,47.92,20.44,0.8922,6.8554,4,Open_Circuit
